Review_ID,Review_Score,Review_Comment_Message,Review_Creation_Date,Review_Answer_Timestamp
12314,4,Excellent service; great selection,4/24/2018 0:00,4/24/2018 22:53
12315,5,Excellent service; great selection,9/29/2017 0:00,9/29/2017 22:14
12316,5,I received poor quality furniture,11/1/2017 0:00,11/4/2017 2:50
12317,5,Marvellous,5/16/2017 0:00,5/16/2017 13:17
12318,4,Kenny is excellent,3/30/2017 0:00,4/3/2017 15:24
12319,4,Defects in fabrics,5/13/2018 0:00,5/13/2018 20:13
12320,5,Wow!,12/28/2017 0:00,1/1/2018 18:22
12321,5,Good,2/1/2018 0:00,2/4/2018 20:43
12322,5,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",12/22/2017 0:00,12/24/2017 11:04
12323,5,Great service !,4/28/2018 0:00,4/28/2018 21:18
12324,3,recommend,12/20/2017 0:00,12/25/2017 13:12
12325,1,I received poor quality furniture,5/15/2018 0:00,5/16/2018 1:04
12326,5,Excellent service; great selection,8/28/2018 0:00,8/28/2018 13:07
12327,5,recommend,9/1/2017 0:00,9/5/2017 15:29
12328,5,Defects in fabrics,6/2/2017 0:00,6/5/2017 10:36
12329,5,recommend,11/25/2017 0:00,11/26/2017 1:31
12330,5,Excellent service; great selection,6/21/2018 0:00,6/21/2018 23:20
12331,1,recommend,4/21/2017 0:00,4/24/2017 13:38
12332,5,Good,11/4/2017 0:00,11/5/2017 20:19
12333,4,Kenny is excellent,7/11/2017 0:00,7/12/2017 20:33
12334,5,Great Couch & Great Service,8/19/2017 0:00,8/23/2017 2:24
12335,5,Super recommend,12/19/2017 0:00,12/20/2017 14:20
12336,5,recommend,2/16/2017 0:00,2/19/2017 5:24
12337,4,Good,5/20/2017 0:00,5/22/2017 11:50
12338,5,Best place for furniture with amazingly low price,6/28/2018 0:00,7/1/2018 0:51
12339,5,Don't recommend,8/28/2018 0:00,8/31/2018 20:47
12340,5,Overall great experience except for prices/selection,2/8/2018 0:00,2/10/2018 10:22
12341,1,recommend,5/11/2017 0:00,5/11/2017 17:34
12342,3,Recommend,2/2/2018 0:00,2/4/2018 22:20
12343,4,Great service,6/7/2018 0:00,6/13/2018 19:36
12344,5,Overall great experience except for prices/selection,1/28/2018 0:00,1/29/2018 0:04
12345,5,Great service,12/3/2017 0:00,12/18/2017 15:59
12346,2,Good,2/22/2018 0:00,2/23/2018 13:14
12347,5,Great service,10/10/2017 0:00,10/13/2017 16:16
12348,5,Excellent service; great selection,4/13/2018 0:00,4/14/2018 12:19
12349,5,Kenny is excellent,2/27/2018 0:00,3/1/2018 21:03
12350,5,I received poor quality furniture,2/24/2017 0:00,2/25/2017 0:48
12351,5,Great service,5/25/2017 0:00,5/26/2017 1:29
12352,5,I received poor quality furniture,8/18/2018 0:00,8/22/2018 0:54
12353,5,Well,8/12/2017 0:00,8/13/2017 12:49
12354,5,Good,6/27/2018 0:00,6/30/2018 12:18
12355,5,Overall great experience except for prices/selection,10/4/2017 0:00,10/7/2017 2:22
12356,5,Well,7/5/2017 0:00,7/8/2017 0:14
12357,3,Poor Quality,7/18/2017 0:00,7/19/2017 2:05
12358,3,Marvellous,6/19/2018 0:00,6/27/2018 23:17
12359,5,Kenny is excellent,8/16/2018 0:00,8/18/2018 18:22
12360,5,Great service,5/24/2017 0:00,6/9/2017 21:58
12361,3,Great Couch & Great Service,10/21/2017 0:00,10/24/2017 20:59
12362,3,Great service,3/21/2018 0:00,3/24/2018 12:29
12363,4,Defects in fabrics,3/22/2018 0:00,3/23/2018 12:08
12364,4,Excellent service; great selection,11/28/2017 0:00,11/28/2017 21:16
12365,4,Great Couch & Great Service,6/9/2017 0:00,6/10/2017 18:26
12366,5,Excellent service; great selection,3/17/2018 0:00,3/17/2018 23:46
12367,5,Excellent service; great selection,1/31/2018 0:00,2/2/2018 22:37
12368,5,Good,4/26/2018 0:00,4/27/2018 1:16
12369,4,Marvellous,8/23/2018 0:00,8/28/2018 15:05
12370,5,Kenny is excellent,8/31/2017 0:00,9/1/2017 0:55
12371,4,Defects in fabrics,9/12/2017 0:00,9/12/2017 22:12
12372,5,Wow!,10/12/2017 0:00,10/16/2017 23:41
12373,3,Good,7/24/2018 0:00,7/24/2018 19:09
12374,2,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",12/30/2017 0:00,12/30/2017 23:41
12375,5,Great service !,5/3/2018 0:00,5/5/2018 20:45
12376,5,recommend,7/24/2018 0:00,7/26/2018 18:35
12377,4,I received poor quality furniture,9/21/2017 0:00,9/22/2017 14:58
12378,5,Excellent service; great selection,8/26/2018 0:00,8/28/2018 0:25
12379,5,recommend,5/24/2018 0:00,5/24/2018 21:23
12380,5,Defects in fabrics,12/7/2017 0:00,12/12/2017 1:13
12381,4,recommend,10/29/2017 0:00,10/29/2017 2:52
12382,5,Excellent service; great selection,9/13/2017 0:00,9/14/2017 2:33
12383,5,recommend,3/27/2018 0:00,3/28/2018 0:36
12384,2,Good,4/11/2018 0:00,4/11/2018 20:49
12385,4,Kenny is excellent,12/23/2017 0:00,12/26/2017 10:04
12386,5,Great Couch & Great Service,4/5/2017 0:00,4/5/2017 21:45
12387,5,Super recommend,8/26/2017 0:00,8/29/2017 22:57
12388,4,recommend,1/25/2018 0:00,1/30/2018 14:48
12389,4,Good,8/10/2018 0:00,8/11/2018 13:01
12390,5,Best place for furniture with amazingly low price,7/31/2018 0:00,7/31/2018 18:22
12391,5,Don't recommend,1/14/2018 0:00,1/19/2018 16:40
12392,5,Overall great experience except for prices/selection,6/26/2018 0:00,6/27/2018 14:07
12393,4,recommend,10/20/2017 0:00,10/27/2017 18:21
12394,4,Recommend,5/31/2017 0:00,5/31/2017 19:22
12395,5,Great service,5/16/2018 0:00,5/17/2018 1:21
12396,5,Overall great experience except for prices/selection,12/5/2017 0:00,12/5/2017 20:39
12397,5,Great service,3/28/2018 0:00,3/28/2018 22:34
12398,5,Good,3/15/2018 0:00,3/16/2018 16:01
12399,5,Great service,12/2/2017 0:00,12/2/2017 23:16
12400,5,Excellent service; great selection,3/15/2018 0:00,3/17/2018 23:51
12401,4,Kenny is excellent,9/12/2017 0:00,9/13/2017 0:52
12402,5,I received poor quality furniture,8/21/2018 0:00,8/22/2018 11:40
12403,5,Great service,12/19/2017 0:00,12/22/2017 11:26
12404,1,I received poor quality furniture,1/6/2018 0:00,1/6/2018 18:30
12405,5,Well,2/28/2018 0:00,3/6/2018 23:17
12406,5,Good,5/30/2018 0:00,6/1/2018 10:12
12407,5,Overall great experience except for prices/selection,8/10/2017 0:00,8/10/2017 11:08
12408,5,Well,7/12/2017 0:00,7/13/2017 0:41
12409,5,Excellent service; great selection,5/22/2018 0:00,5/22/2018 20:11
12410,4,Marvellous,5/23/2018 0:00,5/25/2018 21:09
12411,4,Kenny is excellent,2/20/2018 0:00,2/20/2018 22:39
12412,5,Great service,2/2/2018 0:00,2/5/2018 9:38
12413,5,Great Couch & Great Service,2/6/2018 0:00,2/8/2018 11:33
12414,3,Great service,10/4/2017 0:00,10/7/2017 12:03
12415,3,Defects in fabrics,3/1/2018 0:00,3/2/2018 1:25
12416,5,Excellent service; great selection,7/20/2017 0:00,7/23/2017 15:28
12417,5,Great Couch & Great Service,12/14/2017 0:00,12/14/2017 22:24
12418,5,Excellent service; great selection,2/28/2018 0:00,3/1/2018 1:51
12419,5,Excellent service; great selection,2/8/2018 0:00,2/14/2018 15:58
12420,5,I received poor quality furniture,3/16/2018 0:00,3/18/2018 17:57
12421,5,Marvellous,4/27/2018 0:00,4/29/2018 23:11
12422,5,Kenny is excellent,5/18/2018 0:00,5/21/2018 19:13
12423,5,Defects in fabrics,7/14/2018 0:00,7/16/2018 13:26
12424,1,Wow!,3/30/2018 0:00,3/30/2018 16:02
12425,4,Good,8/17/2018 0:00,8/18/2018 0:51
12426,2,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",12/11/2017 0:00,12/13/2017 20:39
12427,2,Great service !,12/13/2017 0:00,12/14/2017 2:01
12428,4,recommend,12/12/2017 0:00,12/14/2017 21:57
12429,4,I received poor quality furniture,6/27/2017 0:00,6/28/2017 1:37
12430,5,Excellent service; great selection,4/8/2018 0:00,4/8/2018 15:14
12431,5,recommend,2/24/2018 0:00,2/27/2018 23:09
12432,5,Defects in fabrics,8/11/2018 0:00,8/12/2018 13:42
12433,1,recommend,4/14/2018 0:00,4/15/2018 18:18
12434,5,Excellent service; great selection,3/20/2018 0:00,3/22/2018 14:24
12435,5,recommend,5/13/2018 0:00,5/14/2018 14:58
12436,1,Good,11/15/2017 0:00,11/15/2017 3:37
12437,5,Kenny is excellent,9/19/2017 0:00,9/21/2017 22:00
12438,3,Great Couch & Great Service,8/5/2017 0:00,8/5/2017 20:17
12439,5,Super recommend,12/12/2017 0:00,12/16/2017 20:43
12440,1,recommend,3/7/2018 0:00,3/7/2018 15:26
12441,5,Good,7/24/2018 0:00,7/25/2018 0:48
12442,5,Best place for furniture with amazingly low price,11/29/2017 0:00,11/30/2017 5:10
12443,5,Don't recommend,10/26/2017 0:00,10/28/2017 17:20
12444,4,Overall great experience except for prices/selection,6/14/2018 0:00,6/15/2018 1:46
12445,5,recommend,3/1/2018 0:00,3/3/2018 22:28
12446,5,Recommend,1/28/2018 0:00,1/29/2018 10:19
12447,3,Great service,4/4/2017 0:00,4/5/2017 12:58
12448,5,Overall great experience except for prices/selection,10/25/2017 0:00,10/26/2017 8:48
12449,4,Great service,8/4/2017 0:00,8/8/2017 12:09
12450,4,Good,11/2/2017 0:00,11/2/2017 15:24
12451,5,Great service,4/4/2017 0:00,4/6/2017 10:23
12452,5,Excellent service; great selection,6/5/2018 0:00,6/8/2018 21:04
12453,5,Kenny is excellent,12/8/2017 0:00,12/8/2017 23:43
12454,5,I received poor quality furniture,5/25/2017 0:00,5/26/2017 9:45
12455,5,Great service,2/1/2018 0:00,2/2/2018 14:29
12456,4,I received poor quality furniture,1/23/2018 0:00,1/25/2018 18:47
12457,5,Well,7/11/2017 0:00,7/13/2017 15:11
12458,1,Good,7/6/2018 0:00,7/6/2018 13:16
12459,5,Overall great experience except for prices/selection,8/11/2018 0:00,8/11/2018 21:20
12460,5,Well,10/27/2017 0:00,10/31/2017 16:11
12461,5,Poor Quality,8/30/2018 0:00,9/1/2018 21:36
12462,5,Marvellous,5/25/2018 0:00,5/25/2018 18:49
12463,5,Kenny is excellent,3/31/2017 0:00,4/3/2017 13:33
12464,5,Great service,9/30/2017 0:00,10/1/2017 14:11
12465,1,Great Couch & Great Service,11/25/2017 0:00,11/26/2017 10:14
12466,4,Great service,2/12/2017 0:00,2/12/2017 16:36
12467,5,Defects in fabrics,7/26/2018 0:00,7/27/2018 1:59
12468,5,Excellent service; great selection,7/31/2017 0:00,7/31/2017 22:57
12469,4,Great Couch & Great Service,4/13/2018 0:00,4/13/2018 21:02
12470,5,Excellent service; great selection,5/19/2018 0:00,5/20/2018 17:33
12471,2,Excellent service; great selection,1/31/2018 0:00,2/1/2018 13:52
12472,5,Good,3/13/2018 0:00,3/13/2018 20:15
12473,5,Marvellous,1/9/2018 0:00,1/12/2018 0:38
12474,4,Kenny is excellent,12/22/2017 0:00,12/23/2017 12:49
12475,5,Defects in fabrics,9/21/2017 0:00,9/22/2017 11:57
12476,5,Wow!,11/1/2016 0:00,11/2/2016 10:26
12477,5,Good,10/26/2017 0:00,10/27/2017 10:23
12478,5,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",12/13/2017 0:00,12/14/2017 4:35
12479,5,Great service !,8/7/2018 0:00,8/8/2018 13:08
12480,5,recommend,5/10/2018 0:00,5/22/2018 13:05
12481,4,I received poor quality furniture,2/17/2018 0:00,2/20/2018 0:21
12482,5,Excellent service; great selection,1/18/2018 0:00,1/20/2018 21:59
12483,5,recommend,7/3/2018 0:00,7/3/2018 14:05
12484,5,Defects in fabrics,6/8/2018 0:00,6/11/2018 0:15
12485,3,recommend,7/22/2017 0:00,7/26/2017 13:41
12486,5,Excellent service; great selection,5/25/2017 0:00,5/26/2017 23:25
12487,4,recommend,8/23/2018 0:00,8/27/2018 9:44
12488,5,Good,12/15/2017 0:00,12/16/2017 1:32
12489,5,Kenny is excellent,5/23/2018 0:00,5/23/2018 11:32
12490,5,Great Couch & Great Service,3/22/2017 0:00,3/22/2017 13:00
12491,5,Super recommend,2/21/2018 0:00,2/22/2018 10:46
12492,5,recommend,1/25/2018 0:00,1/26/2018 1:07
12493,4,Good,11/3/2017 0:00,11/6/2017 21:31
12494,5,Best place for furniture with amazingly low price,7/21/2018 0:00,7/23/2018 20:39
12495,2,Don't recommend,4/4/2018 0:00,4/9/2018 11:36
12496,5,Overall great experience except for prices/selection,6/20/2017 0:00,6/23/2017 3:33
12497,5,recommend,3/24/2018 0:00,3/27/2018 1:42
12498,4,Recommend,5/4/2018 0:00,5/5/2018 2:51
12499,5,Great service,8/11/2018 0:00,8/11/2018 22:35
12500,5,Overall great experience except for prices/selection,6/7/2018 0:00,6/7/2018 22:48
12501,1,Great service,7/27/2018 0:00,7/30/2018 16:41
12502,5,Good,2/8/2017 0:00,2/11/2017 12:37
12503,5,Great service,4/21/2017 0:00,4/25/2017 10:45
12504,5,Excellent service; great selection,5/17/2018 0:00,5/20/2018 21:51
12505,5,Kenny is excellent,3/9/2018 0:00,3/10/2018 10:49
12506,5,I received poor quality furniture,1/23/2018 0:00,1/26/2018 14:05
12507,5,Great service,1/18/2018 0:00,1/22/2018 18:00
12508,4,I received poor quality furniture,9/27/2017 0:00,9/29/2017 17:36
12509,5,Well,6/7/2018 0:00,6/8/2018 2:40
12510,3,Good,8/29/2018 0:00,8/29/2018 14:53
12511,4,Overall great experience except for prices/selection,6/29/2017 0:00,6/29/2017 19:32
12512,5,Well,3/20/2018 0:00,3/20/2018 21:18
12513,3,Excellent service; great selection,3/7/2018 0:00,3/7/2018 20:42
12514,5,Marvellous,9/17/2017 0:00,9/20/2017 0:47
12515,5,Kenny is excellent,4/18/2018 0:00,4/19/2018 0:00
12516,5,Great service,1/27/2018 0:00,1/29/2018 22:29
12517,4,Great Couch & Great Service,1/15/2018 0:00,1/19/2018 1:51
12518,4,Great service,4/11/2017 0:00,4/11/2017 18:28
12519,5,Defects in fabrics,9/13/2017 0:00,9/13/2017 22:38
12520,5,Excellent service; great selection,5/11/2017 0:00,5/14/2017 11:43
12521,5,Great Couch & Great Service,7/19/2017 0:00,7/19/2017 23:30
12522,5,Excellent service; great selection,9/1/2017 0:00,9/2/2017 15:41
12523,5,Excellent service; great selection,5/19/2018 0:00,5/21/2018 14:05
12524,1,I received poor quality furniture,7/4/2018 0:00,7/6/2018 21:42
12525,1,Marvellous,11/29/2017 0:00,11/29/2017 16:50
12526,5,Kenny is excellent,7/20/2017 0:00,7/23/2017 3:19
12527,4,Defects in fabrics,10/20/2017 0:00,10/20/2017 21:13
12528,4,Wow!,4/18/2017 0:00,4/19/2017 0:07
12529,5,Good,2/6/2018 0:00,2/8/2018 17:37
12530,5,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",12/9/2017 0:00,12/12/2017 1:22
12531,5,Great service !,5/25/2017 0:00,5/26/2017 15:17
12532,5,recommend,1/30/2018 0:00,1/30/2018 22:18
12533,5,I received poor quality furniture,8/7/2018 0:00,8/7/2018 21:00
12534,5,Excellent service; great selection,12/20/2017 0:00,12/23/2017 10:57
12535,5,recommend,8/12/2017 0:00,8/13/2017 12:17
12536,5,Defects in fabrics,3/6/2018 0:00,3/9/2018 21:43
12537,5,recommend,6/8/2018 0:00,6/9/2018 2:24
12538,5,Excellent service; great selection,3/14/2018 0:00,3/15/2018 12:10
12539,4,recommend,5/10/2018 0:00,5/11/2018 10:09
12540,5,Good,9/28/2017 0:00,9/29/2017 11:53
12541,4,Kenny is excellent,4/3/2018 0:00,4/4/2018 9:34
12542,5,Great Couch & Great Service,6/27/2017 0:00,6/30/2017 19:16
12543,5,Super recommend,12/8/2017 0:00,12/9/2017 1:18
12544,5,recommend,6/23/2018 0:00,6/24/2018 23:24
12545,3,Good,7/28/2018 0:00,8/2/2018 12:20
12546,4,Best place for furniture with amazingly low price,8/21/2018 0:00,8/23/2018 21:48
12547,5,Don't recommend,6/27/2018 0:00,6/28/2018 16:11
12548,1,Overall great experience except for prices/selection,5/12/2018 0:00,5/13/2018 13:47
12549,3,recommend,11/7/2017 0:00,11/7/2017 15:40
12550,3,Recommend,3/20/2018 0:00,3/21/2018 10:39
12551,5,Great service,5/19/2018 0:00,5/21/2018 11:03
12552,5,Overall great experience except for prices/selection,5/15/2018 0:00,5/16/2018 0:12
12553,5,Great service,5/1/2018 0:00,5/7/2018 3:16
12554,5,Good,8/10/2018 0:00,8/11/2018 2:29
12555,5,Great service,7/8/2018 0:00,7/11/2018 2:41
12556,3,Excellent service; great selection,3/28/2018 0:00,3/28/2018 22:35
12557,5,Kenny is excellent,7/31/2018 0:00,7/31/2018 19:35
12558,4,I received poor quality furniture,10/31/2017 0:00,11/7/2017 10:50
12559,4,Great service,8/12/2018 0:00,8/13/2018 11:34
12560,5,I received poor quality furniture,12/5/2017 0:00,12/8/2017 15:58
12561,5,Well,8/22/2018 0:00,8/23/2018 9:25
12562,5,Good,8/19/2017 0:00,8/21/2017 13:08
12563,5,Overall great experience except for prices/selection,3/6/2018 0:00,3/8/2018 23:03
12564,5,Well,5/17/2018 0:00,5/20/2018 15:49
12565,5,Poor Quality,9/27/2017 0:00,9/29/2017 20:54
12566,5,Marvellous,7/27/2018 0:00,7/28/2018 1:03
12567,5,Kenny is excellent,5/9/2018 0:00,5/12/2018 15:35
12568,5,Great service,6/8/2018 0:00,6/8/2018 20:58
12569,5,Great Couch & Great Service,1/13/2018 0:00,1/14/2018 1:22
12570,5,Great service,12/21/2017 0:00,12/21/2017 22:56
12571,5,Defects in fabrics,9/23/2017 0:00,9/26/2017 11:11
12572,2,Excellent service; great selection,12/3/2017 0:00,12/5/2017 13:18
12573,4,Great Couch & Great Service,11/2/2017 0:00,11/4/2017 19:59
12574,5,Excellent service; great selection,8/14/2018 0:00,8/16/2018 18:26
12575,5,Excellent service; great selection,12/5/2017 0:00,12/6/2017 20:38
12576,5,Good,9/9/2017 0:00,9/11/2017 22:38
12577,5,Marvellous,1/25/2018 0:00,1/26/2018 0:11
12578,4,Kenny is excellent,3/27/2018 0:00,3/28/2018 13:47
12579,3,Defects in fabrics,10/14/2017 0:00,10/14/2017 20:25
12580,5,Wow!,8/14/2018 0:00,8/14/2018 17:10
12581,5,Good,6/19/2018 0:00,6/20/2018 17:39
12582,4,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",2/16/2018 0:00,2/20/2018 13:48
12583,5,Great service !,3/21/2018 0:00,3/22/2018 17:44
12584,5,recommend,1/11/2018 0:00,1/12/2018 1:43
12585,4,I received poor quality furniture,4/19/2018 0:00,4/19/2018 19:05
12586,5,Excellent service; great selection,2/23/2018 0:00,2/28/2018 2:05
12587,5,recommend,5/26/2017 0:00,5/27/2017 14:14
12588,2,Defects in fabrics,2/24/2017 0:00,2/27/2017 11:28
12589,5,recommend,2/12/2017 0:00,2/12/2017 20:47
12590,4,Excellent service; great selection,1/9/2018 0:00,1/9/2018 19:39
12591,4,recommend,8/17/2018 0:00,8/19/2018 10:49
12592,1,Good,5/31/2018 0:00,5/31/2018 18:30
12593,5,Kenny is excellent,12/30/2017 0:00,12/31/2017 0:14
12594,2,Great Couch & Great Service,6/27/2017 0:00,6/29/2017 13:36
12595,1,Super recommend,10/17/2017 0:00,10/17/2017 19:07
12596,4,recommend,5/18/2018 0:00,5/20/2018 15:10
12597,5,Good,6/27/2018 0:00,6/28/2018 14:54
12598,5,Best place for furniture with amazingly low price,12/14/2017 0:00,12/18/2017 11:17
12599,1,Don't recommend,3/29/2018 0:00,4/1/2018 10:47
12600,4,Overall great experience except for prices/selection,8/13/2017 0:00,8/14/2017 13:00
12601,5,recommend,10/25/2017 0:00,10/26/2017 1:29
12602,5,Recommend,5/22/2018 0:00,5/25/2018 8:39
12603,5,Great service,5/20/2018 0:00,5/20/2018 13:56
12604,5,Overall great experience except for prices/selection,9/12/2017 0:00,9/13/2017 14:45
12605,5,Great service,8/5/2017 0:00,8/8/2017 3:48
12606,5,Good,3/16/2018 0:00,3/17/2018 11:54
12607,5,Great service,2/28/2018 0:00,3/3/2018 3:01
12608,5,Excellent service; great selection,1/25/2018 0:00,1/27/2018 15:11
12609,5,Kenny is excellent,1/20/2018 0:00,1/22/2018 19:26
12610,5,I received poor quality furniture,9/10/2017 0:00,9/12/2017 12:47
12611,5,Great service,11/16/2017 0:00,11/16/2017 19:46
12612,5,I received poor quality furniture,12/14/2017 0:00,12/16/2017 21:02
12613,5,Well,5/22/2018 0:00,5/24/2018 17:53
12614,5,Good,7/12/2017 0:00,7/12/2017 23:13
12615,5,Overall great experience except for prices/selection,4/19/2017 0:00,4/19/2017 21:20
12616,5,Well,2/15/2018 0:00,2/17/2018 21:09
12617,5,Excellent service; great selection,3/30/2018 0:00,4/2/2018 21:33
12618,3,Marvellous,3/14/2017 0:00,3/15/2017 11:25
12619,4,Kenny is excellent,9/7/2017 0:00,9/8/2017 13:43
12620,5,Great service,5/15/2018 0:00,5/16/2018 12:26
12621,5,Great Couch & Great Service,12/28/2017 0:00,12/29/2017 9:39
12622,5,Great service,8/31/2018 0:00,9/2/2018 22:07
12623,1,Defects in fabrics,1/12/2018 0:00,1/12/2018 21:22
12624,5,Excellent service; great selection,7/1/2018 0:00,7/3/2018 4:22
12625,5,Great Couch & Great Service,7/12/2017 0:00,7/13/2017 19:13
12626,5,Excellent service; great selection,7/26/2018 0:00,7/26/2018 20:09
12627,4,Excellent service; great selection,4/28/2018 0:00,5/1/2018 2:27
12628,3,I received poor quality furniture,8/24/2018 0:00,8/27/2018 16:42
12629,4,Marvellous,4/18/2017 0:00,4/19/2017 13:17
12630,5,Kenny is excellent,1/27/2018 0:00,1/29/2018 14:24
12631,2,Defects in fabrics,7/11/2017 0:00,7/11/2017 23:50
12632,1,Wow!,10/17/2017 0:00,10/18/2017 11:17
12633,5,Good,12/20/2017 0:00,12/20/2017 20:58
12634,5,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",8/4/2018 0:00,8/10/2018 13:08
12635,5,Great service !,5/19/2018 0:00,5/21/2018 0:16
12636,5,recommend,2/12/2018 0:00,2/12/2018 18:56
12637,5,I received poor quality furniture,12/18/2017 0:00,12/19/2017 15:42
12638,4,Excellent service; great selection,6/8/2018 0:00,6/8/2018 20:34
12639,4,recommend,2/4/2018 0:00,2/7/2018 17:47
12640,2,Defects in fabrics,4/13/2018 0:00,4/16/2018 7:43
12641,5,recommend,7/4/2017 0:00,7/5/2017 11:36
12642,5,Excellent service; great selection,7/8/2017 0:00,7/10/2017 16:49
12643,5,recommend,5/29/2018 0:00,5/29/2018 23:21
